Order_ID,Order_Date,Product,Category,Region,Quantity,Unit_Price,Revenue
11817,2024-05-25,Monitor,Electronics,Central,7,10594,74158
11818,2024-10-17,Speaker,Accessories,South,3,14920,44760
11819,2024-01-03,Microphone,Accessories,North,9,6912,62208
11820,2024-02-15,Printer,Electronics,West,8,17148,137184
11821,2025-04-08,Desk Lamp,Furniture,East,7,4393,30751
11822,2024-05-15,Office Chair,Furniture,South,9,24855,223695
11823,2025-04-05,Projector,Electronics,West,3,57626,172878
11824,2025-10-01,Printer,Electronics,Central,7,19688,137816
11825,2025-02-08,Tablet,Electronics,East,9,13002,117018
11826,2024-10-11,Projector,Electronics,North,3,18251,54753
11827,2025-10-07,Desk Lamp,Furniture,East,9,1514,13626
11828,2024-03-28,Gaming Chair,Furniture,South,10,22754,227540
11829,2024-02-24,Desk Lamp,Furniture,Central,9,2051,18459
11830,2025-05-29,Microphone,Accessories,North,2,11984,23968
11831,2024-07-03,Gaming Chair,Furniture,North,5,11743,58715
11832,2025-12-23,Tablet,Electronics,Central,8,15547,124376
11833,2025-09-13,Gaming Chair,Furniture,East,7,24296,170072
11834,2025-05-18,Mobile,Electronics,North,6,40640,243840
11835,2025-02-28,Keyboard,Accessories,North,9,1799,16191
11836,2024-09-20,Hard Disk,Electronics,North,2,4627,9254
11837,2024-06-21,Gaming Chair,Furniture,East,3,10985,32955
11838,2024-04-01,Smartwatch,Accessories,South,5,15345,76725
11839,2024-03-01,Keyboard,Accessories,Central,6,1243,7458
11840,2025-12-31,Laptop,Electronics,North,5,70555,352775
11841,2024-11-23,Headphones,Accessories,South,7,3655,25585
11842,2025-01-19,Smartwatch,Accessories,North,1,8637,8637
11843,2025-09-03,Tablet,Electronics,Central,4,42307,169228
11844,2025-05-31,Power Bank,Accessories,West,2,2906,5812
11845,2024-11-21,Mobile,Electronics,West,9,38678,348102
11846,2025-05-10,Printer,Electronics,North,7,14659,102613
11847,2024-10-02,Laptop,Electronics,Central,10,51652,516520
11848,2025-07-22,Tablet,Electronics,South,5,47240,236200
11849,2025-04-01,Router,Electronics,North,9,4533,40797
11850,2025-01-17,Monitor,Electronics,Central,3,34625,103875
11851,2025-07-04,Tablet,Electronics,West,9,39605,356445
11852,2024-01-02,Mobile,Electronics,West,10,30956,309560
11853,2024-01-01,Keyboard,Accessories,North,8,1619,12952
11854,2024-09-13,Office Chair,Furniture,West,6,24716,148296
11855,2025-08-22,Mouse,Accessories,Central,5,486,2430
11856,2025-06-30,Keyboard,Accessories,Central,2,1731,3462
11857,2025-02-08,Printer,Electronics,North,3,16157,48471
11858,2024-08-03,Router,Electronics,Central,9,6415,57735
11859,2025-10-12,Webcam,Accessories,East,8,3236,25888
11860,2025-11-09,Tablet,Electronics,East,6,23803,142818
11861,2025-09-05,Projector,Electronics,East,1,32527,32527
11862,2025-09-15,Laptop,Electronics,West,1,45627,45627
11863,2025-02-27,Keyboard,Accessories,Central,8,3623,28984
11864,2025-07-05,Hard Disk,Electronics,North,2,11825,23650
11865,2025-11-18,Laptop,Electronics,West,2,68133,136266
11866,2025-09-07,Hard Disk,Electronics,East,7,5903,41321
11867,2024-05-07,Laptop,Electronics,West,6,57647,345882
11868,2024-01-10,Projector,Electronics,South,1,51848,51848
11869,2024-07-15,SSD,Electronics,North,10,6967,69670
11870,2024-08-27,Tablet,Electronics,West,6,12411,74466
11871,2025-05-19,Smartwatch,Accessories,Central,4,2233,8932
11872,2025-10-15,Mouse,Accessories,West,2,1436,2872
11873,2025-05-27,Desk Lamp,Furniture,West,3,2087,6261
11874,2025-11-19,Desk Lamp,Furniture,Central,10,1937,19370
11875,2025-08-25,Printer,Electronics,South,2,11175,22350
11876,2025-08-06,Smartwatch,Accessories,South,9,10989,98901
11877,2025-11-25,Mouse,Accessories,North,9,1335,12015
11878,2025-04-09,Gaming Chair,Furniture,North,7,26003,182021
11879,2024-11-26,Mobile,Electronics,West,7,29959,209713
11880,2025-11-27,Headphones,Accessories,Central,8,5059,40472
11881,2025-06-13,SSD,Electronics,North,4,2769,11076
11882,2025-03-06,Smartwatch,Accessories,Central,8,12362,98896
11883,2025-02-05,Laptop,Electronics,South,6,50361,302166
11884,2024-01-26,Desk Lamp,Furniture,South,7,1109,7763
11885,2024-07-20,Tablet,Electronics,South,6,30368,182208
11886,2025-10-03,Printer,Electronics,North,1,22727,22727
11887,2024-01-25,Router,Electronics,Central,6,5302,31812
11888,2024-04-20,Tablet,Electronics,West,4,32334,129336
11889,2024-12-07,Mobile,Electronics,Central,4,73836,295344
11890,2025-09-06,Printer,Electronics,Central,8,10134,81072
11891,2025-08-15,Projector,Electronics,North,2,22954,45908
11892,2025-01-21,Mobile,Electronics,East,2,63291,126582
11893,2024-03-04,Monitor,Electronics,West,1,18878,18878
11894,2025-10-03,Office Chair,Furniture,West,2,7336,14672
11895,2025-07-26,Mobile,Electronics,North,5,67700,338500
11896,2025-02-15,Hard Disk,Electronics,North,10,9735,97350
11897,2025-09-05,Tablet,Electronics,Central,1,39714,39714
11898,2025-04-20,Hard Disk,Electronics,West,10,13145,131450
11899,2024-12-13,Headphones,Accessories,North,8,5237,41896
11900,2025-08-24,Webcam,Accessories,South,2,1841,3682
11901,2025-09-01,Laptop,Electronics,North,10,57688,576880
11902,2024-05-09,Desk Lamp,Furniture,Central,5,3411,17055
11903,2025-05-07,Router,Electronics,Central,8,4246,33968
11904,2024-05-20,Tablet,Electronics,North,1,18367,18367
11905,2025-08-21,Speaker,Accessories,West,9,12177,109593
11906,2024-11-14,SSD,Electronics,Central,9,4385,39465
11907,2025-04-25,Monitor,Electronics,East,10,20236,202360
11908,2025-01-12,Speaker,Accessories,North,9,11108,99972
11909,2024-02-28,Monitor,Electronics,South,9,27332,245988
11910,2025-03-08,Mobile,Electronics,East,4,25131,100524
11911,2024-03-11,Mouse,Accessories,East,4,2248,8992
11912,2025-09-06,Projector,Electronics,East,10,89199,891990
11913,2025-09-22,Webcam,Accessories,East,7,3692,25844
11914,2024-04-17,Keyboard,Accessories,West,1,2531,2531
11915,2024-01-04,Tablet,Electronics,South,4,40574,162296
11916,2024-08-06,Office Chair,Furniture,South,8,14863,118904
11917,2024-07-29,Hard Disk,Electronics,West,3,3110,9330
11918,2024-01-11,SSD,Electronics,North,6,2491,14946
11919,2024-04-27,Gaming Chair,Furniture,South,5,19431,97155
11920,2025-10-08,Mouse,Accessories,Central,6,479,2874
11921,2024-07-22,Laptop,Electronics,South,5,56412,282060
11922,2024-09-25,Tablet,Electronics,South,6,46340,278040
11923,2024-07-01,Tablet,Electronics,South,1,21539,21539
11924,2024-04-13,Smartwatch,Accessories,North,3,14416,43248
11925,2024-12-12,Headphones,Accessories,South,5,4737,23685
11926,2025-01-13,Tablet,Electronics,East,3,44532,133596
11927,2025-03-20,Office Chair,Furniture,North,2,8732,17464
11928,2024-07-13,Monitor,Electronics,South,9,21392,192528
11929,2024-11-21,SSD,Electronics,Central,7,6006,42042
11930,2025-09-22,Mobile,Electronics,Central,4,67996,271984
11931,2024-10-28,Gaming Chair,Furniture,South,6,13099,78594
11932,2025-10-06,Mobile,Electronics,East,3,67804,203412
11933,2025-08-21,Power Bank,Accessories,West,4,1366,5464
11934,2025-11-10,Microphone,Accessories,Central,2,3943,7886
11935,2025-02-01,Power Bank,Accessories,Central,6,4784,28704
11936,2025-04-20,Power Bank,Accessories,South,6,3762,22572
11937,2025-12-12,Power Bank,Accessories,West,8,4581,36648
11938,2025-08-18,Smartwatch,Accessories,West,10,23290,232900
11939,2024-07-31,Mobile,Electronics,South,4,41627,166508
11940,2025-02-09,Tablet,Electronics,South,5,37854,189270
11941,2025-08-08,Hard Disk,Electronics,South,6,7170,43020
11942,2024-03-27,Gaming Chair,Furniture,South,2,14668,29336
11943,2025-06-15,Projector,Electronics,East,4,20392,81568
11944,2025-06-08,Projector,Electronics,Central,6,70850,425100
11945,2025-04-23,Projector,Electronics,West,7,63170,442190
11946,2024-11-20,Microphone,Accessories,East,7,1604,11228
11947,2025-03-28,Keyboard,Accessories,South,5,3143,15715
11948,2025-01-02,Printer,Electronics,North,5,23441,117205
11949,2025-07-13,Power Bank,Accessories,North,5,2565,12825
11950,2024-05-01,Headphones,Accessories,North,6,1313,7878
11951,2024-07-24,Gaming Chair,Furniture,East,4,27121,108484
11952,2024-09-13,Webcam,Accessories,East,5,2561,12805
11953,2024-05-21,Office Chair,Furniture,Central,5,4279,21395
11954,2024-10-15,Speaker,Accessories,East,7,8147,57029
11955,2025-11-02,Desk Lamp,Furniture,North,8,4699,37592
11956,2025-02-11,Monitor,Electronics,South,4,32702,130808
11957,2025-04-30,Mouse,Accessories,South,9,2219,19971
11958,2024-12-14,Projector,Electronics,North,6,39621,237726
11959,2025-12-15,Router,Electronics,West,4,8387,33548
11960,2025-07-25,Projector,Electronics,North,6,33212,199272
11961,2024-05-11,Desk Lamp,Furniture,East,1,4594,4594
11962,2024-12-13,SSD,Electronics,South,7,8974,62818
11963,2025-12-08,Hard Disk,Electronics,Central,5,8342,41710
11964,2024-01-24,Desk Lamp,Furniture,Central,1,1639,1639
11965,2024-12-04,Monitor,Electronics,Central,10,28917,289170
11966,2025-02-04,Desk Lamp,Furniture,West,4,3700,14800
11967,2025-07-01,Printer,Electronics,West,4,22557,90228
11968,2024-12-02,Headphones,Accessories,Central,8,6234,49872
11969,2024-04-05,Speaker,Accessories,South,2,12557,25114
11970,2024-06-30,Gaming Chair,Furniture,North,10,21010,210100
11971,2024-07-10,Laptop,Electronics,South,2,70289,140578
11972,2024-07-29,Speaker,Accessories,South,5,12306,61530
11973,2024-03-12,Power Bank,Accessories,West,1,3719,3719
11974,2024-01-12,Power Bank,Accessories,South,6,4065,24390
11975,2024-06-09,Hard Disk,Electronics,North,3,11789,35367
11976,2025-05-04,Router,Electronics,North,7,4582,32074
11977,2024-07-29,Monitor,Electronics,East,7,32254,225778
11978,2024-06-11,Microphone,Accessories,Central,10,6284,62840
11979,2024-07-26,Desk Lamp,Furniture,Central,8,2756,22048
11980,2024-01-08,Mouse,Accessories,South,8,562,4496
11981,2025-09-11,Hard Disk,Electronics,South,9,8388,75492
11982,2025-05-17,Desk Lamp,Furniture,West,8,820,6560
11983,2024-10-21,Printer,Electronics,West,6,16746,100476
11984,2025-09-19,Hard Disk,Electronics,South,7,7081,49567
11985,2025-09-24,Keyboard,Accessories,West,8,2075,16600
11986,2025-12-16,Keyboard,Accessories,Central,2,2111,4222
11987,2024-09-02,Mobile,Electronics,South,5,69839,349195
11988,2024-10-25,Gaming Chair,Furniture,North,4,21170,84680
11989,2025-07-20,Router,Electronics,North,6,2453,14718
11990,2025-05-31,Headphones,Accessories,East,7,4694,32858
11991,2024-09-15,Keyboard,Accessories,South,9,682,6138
11992,2024-01-28,Projector,Electronics,North,8,64958,519664
11993,2025-02-12,Webcam,Accessories,South,7,1309,9163
11994,2024-09-13,Laptop,Electronics,North,3,66437,199311
11995,2025-05-11,Projector,Electronics,West,2,25819,51638
11996,2025-11-03,Gaming Chair,Furniture,South,8,9595,76760
11997,2024-10-12,Microphone,Accessories,South,3,1495,4485
11998,2024-04-12,Office Chair,Furniture,South,5,8068,40340
11999,2025-02-04,Gaming Chair,Furniture,South,2,27000,54000
12000,2025-11-24,Laptop,Electronics,East,3,73878,221634
12001,2024-07-01,SSD,Electronics,South,1,10721,10721
12002,2025-03-28,Mouse,Accessories,North,9,721,6489
12003,2025-12-07,Hard Disk,Electronics,East,8,3858,30864
12004,2024-01-05,Office Chair,Furniture,North,7,10610,74270
12005,2025-01-18,Tablet,Electronics,South,4,15989,63956
12006,2025-03-07,Laptop,Electronics,North,1,67093,67093
12007,2025-11-27,Mouse,Accessories,North,4,695,2780
12008,2024-06-20,Keyboard,Accessories,North,7,2599,18193
12009,2024-11-30,Headphones,Accessories,East,9,6134,55206
12010,2025-10-01,Mouse,Accessories,South,9,1918,17262
12011,2024-05-03,Router,Electronics,South,4,2934,11736
12012,2024-11-27,SSD,Electronics,South,1,8588,8588
12013,2024-01-13,Webcam,Accessories,West,4,4758,19032
12014,2024-03-08,Tablet,Electronics,East,10,34181,341810
12015,2024-03-09,Mobile,Electronics,South,7,31761,222327
12016,2025-05-26,Office Chair,Furniture,North,9,22651,203859
12017,2024-09-14,Keyboard,Accessories,North,10,1828,18280
12018,2025-11-25,Hard Disk,Electronics,South,6,5872,35232
12019,2025-11-13,Webcam,Accessories,West,2,3745,7490
12020,2025-09-15,Laptop,Electronics,Central,8,70059,560472
12021,2025-10-17,Power Bank,Accessories,South,9,808,7272
12022,2024-01-22,Tablet,Electronics,Central,2,30240,60480
12023,2025-03-14,Tablet,Electronics,South,10,15202,152020
12024,2024-05-20,Mobile,Electronics,East,8,31438,251504
12025,2024-06-04,Mouse,Accessories,West,4,455,1820
12026,2025-09-04,Tablet,Electronics,West,6,18799,112794
12027,2024-11-21,Smartwatch,Accessories,North,9,15595,140355
12028,2024-01-25,Speaker,Accessories,South,6,7115,42690
12029,2024-07-29,Tablet,Electronics,Central,1,26275,26275
12030,2025-09-14,Tablet,Electronics,West,9,31078,279702
12031,2025-03-28,Keyboard,Accessories,North,2,2513,5026
12032,2024-07-16,Printer,Electronics,North,3,13691,41073
12033,2024-04-03,Monitor,Electronics,South,10,26984,269840
12034,2024-08-29,Mouse,Accessories,Central,2,2045,4090
12035,2024-11-14,Projector,Electronics,South,4,47102,188408
12036,2024-06-29,Router,Electronics,Central,4,6166,24664
12037,2025-08-13,Speaker,Accessories,West,4,5954,23816
12038,2024-03-22,Microphone,Accessories,East,7,7388,51716
12039,2025-04-27,Keyboard,Accessories,West,7,2569,17983
12040,2025-03-19,Office Chair,Furniture,South,8,4649,37192
12041,2025-03-13,Hard Disk,Electronics,North,5,12751,63755
12042,2024-06-05,Gaming Chair,Furniture,Central,3,13430,40290
12043,2025-04-19,Hard Disk,Electronics,East,8,7640,61120
12044,2025-07-29,Hard Disk,Electronics,Central,8,4178,33424
12045,2024-05-19,Webcam,Accessories,West,4,2267,9068
12046,2024-01-05,Mouse,Accessories,North,9,1832,16488
12047,2025-02-18,Microphone,Accessories,West,7,7313,51191
12048,2025-05-16,Hard Disk,Electronics,East,10,4167,41670
12049,2024-02-09,Router,Electronics,North,7,3860,27020
12050,2025-03-22,Mouse,Accessories,East,6,2387,14322
12051,2025-10-12,Microphone,Accessories,East,1,11864,11864
12052,2025-03-10,Hard Disk,Electronics,South,4,10827,43308
12053,2025-01-05,Mobile,Electronics,North,3,29126,87378
12054,2025-04-11,Office Chair,Furniture,South,5,12107,60535
12055,2025-08-15,Office Chair,Furniture,South,1,7825,7825
12056,2025-10-21,Printer,Electronics,West,7,9632,67424
12057,2024-07-12,Power Bank,Accessories,West,3,4196,12588
12058,2025-12-09,Smartwatch,Accessories,East,9,19471,175239
12059,2025-08-23,Hard Disk,Electronics,East,7,14921,104447
12060,2024-04-21,Printer,Electronics,Central,6,11676,70056
12061,2024-08-02,Smartwatch,Accessories,West,5,2210,11050
12062,2025-05-18,Keyboard,Accessories,North,2,786,1572
12063,2025-06-21,Router,Electronics,West,5,8260,41300
12064,2024-06-29,Keyboard,Accessories,East,3,3383,10149
12065,2024-07-21,Monitor,Electronics,West,3,25469,76407
12066,2025-04-06,Headphones,Accessories,Central,4,2520,10080
12067,2024-03-01,Mouse,Accessories,South,4,1362,5448
12068,2025-03-27,Router,Electronics,Central,2,3921,7842
12069,2024-10-27,Printer,Electronics,North,7,11085,77595
12070,2024-03-06,Smartwatch,Accessories,East,1,21190,21190
12071,2025-05-04,Tablet,Electronics,West,2,10623,21246
12072,2024-09-29,Mobile,Electronics,North,10,63721,637210
12073,2024-04-09,Mobile,Electronics,South,9,63890,575010
12074,2025-01-19,Laptop,Electronics,Central,9,62421,561789
12075,2025-04-29,Microphone,Accessories,East,10,8236,82360
12076,2025-01-14,Webcam,Accessories,East,6,2962,17772
12077,2025-11-12,SSD,Electronics,West,7,2937,20559
12078,2024-12-04,SSD,Electronics,North,1,9486,9486
12079,2024-05-22,Hard Disk,Electronics,North,10,5013,50130
12080,2024-10-13,Power Bank,Accessories,South,6,4402,26412
12081,2025-12-03,Office Chair,Furniture,West,9,17537,157833
12082,2024-01-04,Mouse,Accessories,East,1,1775,1775
12083,2024-11-29,Mobile,Electronics,West,4,51764,207056
12084,2025-02-13,Microphone,Accessories,Central,2,6907,13814
12085,2025-05-02,Router,Electronics,North,7,6014,42098
12086,2024-07-18,Office Chair,Furniture,South,9,22739,204651
12087,2024-02-02,Power Bank,Accessories,South,8,1413,11304
12088,2025-11-20,Speaker,Accessories,Central,8,4253,34024
12089,2024-04-28,Projector,Electronics,West,9,46575,419175
12090,2024-08-04,Tablet,Electronics,South,2,16912,33824
12091,2024-01-30,Router,Electronics,South,6,7483,44898
12092,2024-08-13,Smartwatch,Accessories,East,8,23974,191792
12093,2025-11-12,Headphones,Accessories,South,9,6190,55710
12094,2024-04-02,Microphone,Accessories,East,4,10636,42544
12095,2024-03-07,Office Chair,Furniture,East,7,16505,115535
12096,2025-03-23,Gaming Chair,Furniture,South,4,13489,53956
12097,2024-10-24,Headphones,Accessories,North,2,1730,3460
12098,2025-08-29,Webcam,Accessories,South,2,5692,11384
12099,2024-05-10,SSD,Electronics,East,7,11452,80164
12100,2024-11-14,Laptop,Electronics,North,10,80101,801010
12101,2025-02-01,Mouse,Accessories,West,6,1795,10770
12102,2025-06-16,Monitor,Electronics,Central,10,16279,162790
12103,2025-02-08,Headphones,Accessories,North,9,7982,71838
12104,2024-11-19,Projector,Electronics,South,5,43692,218460
12105,2025-11-27,Microphone,Accessories,West,3,11054,33162
12106,2024-05-29,Speaker,Accessories,North,10,6745,67450
12107,2025-05-29,Speaker,Accessories,North,5,13075,65375
12108,2025-05-04,Desk Lamp,Furniture,South,8,2887,23096
12109,2024-03-01,Hard Disk,Electronics,East,3,14743,44229
12110,2024-08-18,Mouse,Accessories,North,3,2296,6888
12111,2024-11-02,Hard Disk,Electronics,South,1,11977,11977
12112,2024-12-11,Hard Disk,Electronics,West,8,8706,69648
12113,2025-02-04,Hard Disk,Electronics,North,9,14907,134163
12114,2024-10-16,Speaker,Accessories,South,9,7951,71559
12115,2024-05-14,Headphones,Accessories,East,10,7595,75950
12116,2025-12-27,Mobile,Electronics,East,8,54902,439216
12117,2025-08-14,Keyboard,Accessories,South,8,3350,26800
12118,2024-10-25,Microphone,Accessories,South,4,4773,19092
12119,2025-10-28,Mouse,Accessories,North,6,717,4302
12120,2025-01-20,Monitor,Electronics,West,3,10845,32535
12121,2024-12-30,Headphones,Accessories,West,3,1429,4287
12122,2025-06-11,Headphones,Accessories,East,10,4553,45530
12123,2025-10-04,Monitor,Electronics,West,4,10113,40452
12124,2024-09-03,Headphones,Accessories,West,8,3479,27832
12125,2024-06-25,Office Chair,Furniture,West,2,19193,38386
12126,2024-10-08,Hard Disk,Electronics,West,6,3190,19140
12127,2024-04-29,Headphones,Accessories,North,2,5007,10014
12128,2024-08-18,Power Bank,Accessories,North,10,4628,46280
12129,2025-12-11,Smartwatch,Accessories,North,10,7934,79340
12130,2025-05-10,Hard Disk,Electronics,West,5,12362,61810
12131,2024-04-11,Monitor,Electronics,East,2,32388,64776
12132,2024-07-08,Gaming Chair,Furniture,West,1,17903,17903
12133,2025-07-03,Gaming Chair,Furniture,Central,8,7094,56752
12134,2025-08-21,Power Bank,Accessories,Central,2,2399,4798
12135,2024-07-04,Headphones,Accessories,Central,3,1043,3129
12136,2025-04-02,Gaming Chair,Furniture,East,2,6282,12564
12137,2025-08-11,Monitor,Electronics,South,3,11877,35631
12138,2024-09-19,Gaming Chair,Furniture,North,2,9086,18172
12139,2024-11-01,Power Bank,Accessories,East,9,2105,18945
12140,2025-11-04,Router,Electronics,North,4,6125,24500
12141,2025-06-15,Mobile,Electronics,East,9,41158,370422
12142,2025-08-13,Monitor,Electronics,West,6,26126,156756
12143,2025-09-12,SSD,Electronics,Central,9,5438,48942
12144,2025-11-09,Headphones,Accessories,North,4,1300,5200
12145,2024-05-25,Mouse,Accessories,East,4,849,3396
12146,2025-07-19,Office Chair,Furniture,South,10,15765,157650
12147,2024-05-11,Smartwatch,Accessories,Central,7,4436,31052
